keyword,company,score
스마트그리드,일진전기,1
스마트그리드,코디,1
스마트그리드,비츠로시스,1
스마트그리드,LS산전,1
스마트그리드,광명전기,1
스마트그리드,LS,1
스마트그리드,피에스텍,1
스마트그리드,누리텔레콤,1
스마트그리드,효성,1

바이오,신흥,0.5
바이오,엑세스바이오,0.5
바이오,씨젠,0.5
바이오,SK바이오랜드,0.5
바이오,아이센스,0.5
바이오,바이오니아,0.5
바이오,오상헬스케어,0.5

백신,신흥,1
백신,엑세스바이오,1
백신,씨젠,1
백신,SK바이오랜드,1
백신,아이센스,1
백신,바이오니아,1
백신,오상헬스케어,1

FPCB,액트,1
FPCB,비에이치,1
FPCB,뉴프렉스,1
FPCB,이녹스,1
FPCB,인터플렉스,1

연성회로기판,액트,1
연성회로기판,비에이치,1
연성회로기판,뉴프렉스,1
연성회로기판,이녹스,1
연성회로기판,인터플렉스,1

백화점,신세계,1
백화점,광주신세계,1
백화점,한화갤러리아타임월드,1
백화점,롯데쇼핑,1
백화점,현대백화점,1
백화점,대구백화점,1
주류,롯데칠성,1
주류,한국알콜,1
주류,국순당,1
주류,무학,1
주류,풍국주정,1
주류,진로발효,1
주류,하이트진로,1
온실가스,에코프로,1
온실가스,후성,-1
온실가스,LG상사,-1
온실가스,두산중공업,-1
온실가스,휴켐스,-1
온실가스,KC코트렐,-1
전자책,예림당,1
전자책,인터파크홀딩스,1
전자책,예스24,1
전자책,대원미디어,1
전자책,아이리버,1
전자서적,예림당,1
전자서적,인터파크홀딩스,1
전자서적,예스24,1
전자서적,대원미디어,1
전자서적,아이리버,1
e-book,예림당,1
e-book,인터파크홀딩스,1
e-book,예스24,1
e-book,대원미디어,1
e-book,아이리버,1
전자결제,NHN한국사이버결제,1
전자결제,KG이니시스,1
전자결제,한컴시큐어,1
전자결제,코나아이,1
전자결제,한국정보통신,1
전자결제,인포바인,1
전자결제,나이스정보통신,1
전자결제,SK,1
전자결제,바이오스마트,1
전자결제,다날,1
전자결제,유비벨록스,1
전자결제,SBI핀테크솔루션즈,1
전자결제,KG모빌리언스,1
의료기기,루트로닉,1
의료기기,피제이전자,1
의료기기,인바디,1
교육,메가스터디,1
교육,와이비엠넷,1
교육,청담러닝,1
교육,멀티캠퍼스,1
교육,NE능률,1
교육,더블유에프엠,1
교육,시공테크,1
교육,비상교육,1
교육,예림당,1
교육,정상제이엘에스,1
교육,대교,1
교육,삼성출판사,1
교육,웅진씽크빅,1

기계,우림기계,0.5
기계,동일금속,0.5
기계,디아이씨,0.5
기계,수산중공업,0.5
기계,혜인,0.5
기계,두산인프라코어,0.5
기계,대창단조,0.5
기계,두산,0.5
기계,흥국,0.5
기계,현대중공업,0.5
기계,에버다임,0.5
기계,진성티이씨,0.5
기계,디와이,0.5

건설,우림기계,0.5
건설,동일금속,0.5
건설,디아이씨,0.5
건설,수산중공업,0.5
건설,혜인,0.5
건설,두산인프라코어,0.5
건설,대창단조,0.5
건설,두산,0.5
건설,흥국,0.5
건설,현대중공업,0.5
건설,에버다임,0.5
건설,진성티이씨,0.5
건설,디와이,0.5

건설기계,우림기계,1
건설기계,동일금속,1
건설기계,디아이씨,1
건설기계,수산중공업,1
건설기계,혜인,1
건설기계,두산인프라코어,1
건설기계,대창단조,1
건설기계,두산,1
건설기계,흥국,1
건설기계,현대중공업,1
건설기계,에버다임,1
건설기계,진성티이씨,1
건설기계,디와이,1

자원개발,대성산업,1
자원개발,LG상사,1
자원개발,키위미디어그룹,1
자원개발,현대상사,1
자원개발,포스코인터내셔널,1
자원개발,SK이노베이션,1
자원개발,SK네트웍스,1
자원개발,한국가스공사,1

E&P,대성산업,1
E&P,LG상사,1
E&P,키위미디어그룹,1
E&P,현대상사,1
E&P,포스코인터내셔널,1
E&P,SK이노베이션,1
E&P,SK네트웍스,1
E&P,한국가스공사,1

태양광,한화케미칼,1
태양광,롯데정밀화학,1
태양광,OCI,1
태양광,오성첨단소재,1

폴리실리콘,한화케미칼,1
폴리실리콘,롯데정밀화학,1
폴리실리콘,OCI,1
폴리실리콘,오성첨단소재,1
금형,우진플라임,1
금형,KD건설,1
금형,기신정기,1
금형,에이테크솔루션,1
몰드베이스,우진플라임,1
몰드베이스,KD건설,1
몰드베이스,기신정기,1
몰드베이스,에이테크솔루션,1
합금철,동일산업,1
합금철,태경산업,1
AMOLED,덕산하이메탈,1
AMOLED,스킨앤스킨,1
AMOLED,나노신소재,1
AMOLED,원익머트리얼즈,1

미디어,YTN,0.5
미디어,티비씨,0.5
미디어,SBS미디어홀딩스,0.5
미디어,제일기획,0.5
미디어,SBS콘텐츠허브,0.5
미디어,KNN,0.5
미디어,iMBC,0.5
미디어,SBS,0.5
미디어,제이콘텐트리,0.5

방송광고,YTN,1
방송광고,티비씨,1
방송광고,SBS미디어홀딩스,1
방송광고,제일기획,1
방송광고,SBS콘텐츠허브,1
방송광고,KNN,1
방송광고,iMBC,1
방송광고,SBS,1
방송광고,제이콘텐트리,1

광고,YTN,0.5
광고,티비씨,0.5
광고,SBS미디어홀딩스,0.5
광고,제일기획,0.5
광고,SBS콘텐츠허브,0.5
광고,KNN,0.5
광고,iMBC,0.5
광고,SBS,0.5
광고,제이콘텐트리,0.5

운송,세방,0.5
운송,흥아해운,0.5
운송,대한해운,0.5
운송,현대상선,0.5
운송,팬오션,0.5
운송,인터지스,0.5
운송,동방,0.5

해운,세방,1
해운,흥아해운,1
해운,대한해운,1
해운,현대상선,1
해운,팬오션,1
해운,인터지스,1
해운,동방,1

미디어,현대에이치씨엔,0.5
미디어,태광산업,0.5
미디어,스카이라이프,0.5
미디어,CJ헬로,0.5
미디어,KMH,0.5
미디어,KT,0.5
미디어,LG유플러스,0.5

디지털방송,현대에이치씨엔,1
디지털방송,태광산업,1
디지털방송,스카이라이프,1
디지털방송,CJ헬로,1
디지털방송,KMH,1
디지털방송,KT,1
디지털방송,LG유플러스,1

조선,삼성중공업,1
조선,대우조선해양,1
조선,HSD엔진,1
조선,한진중공업,1
조선,현대중공업,1
조선,현대미포조선,1

Eco선,삼성중공업,1
Eco선,대우조선해양,1
Eco선,HSD엔진,1
Eco선,한진중공업,1
Eco선,현대중공업,1
Eco선,현대미포조선,1

희소금속,포스코케미칼,1
희소금속,EG,1
희소금속,포스코인터내셔널,1
희소금속,대원화성,1
희소금속,유니온,1

도시가스,삼천리,1
도시가스,예스코홀딩스,1
도시가스,인천도시가스,1
도시가스,서울가스,1
도시가스,부산가스,1
도시가스,대성에너지,1
도시가스,경동인베스트,1
도시가스,지에스이,1
방위산업,S&T중공업,1
방위산업,대우조선해양,1
방위산업,퍼스텍,1
방위산업,한진중공업,1
방위산업,스페코,1
방위산업,대양전기공업,1
방위산업,현대중공업,1
방위산업,빅텍,1
방위산업,한국항공우주,1
방위산업,이엠코리아,1

방산,S&T중공업,1
방산,대우조선해양,1
방산,퍼스텍,1
방산,한진중공업,1
방산,스페코,1
방산,대양전기공업,1
방산,현대중공업,1
방산,빅텍,1
방산,한국항공우주,1
방산,이엠코리아,1

제과,오리온홀딩스,1
제과,롯데지주,1
제과,크라운해태홀딩스,1
제과,농심,1
스낵,오리온홀딩스,1
스낵,롯데지주,1
스낵,크라운해태홀딩스,1
스낵,농심,1

보험,코리안리,1
보험,삼성화재,1
보험,흥국화재,1
보험,롯데손해보험,1
보험,한화손해보험,1
보험,DB손해보험,1
보험,현대해상,1
보험,메리츠화재,1

손해보험,코리안리,1
손해보험,삼성화재,1
손해보험,흥국화재,1
손해보험,롯데손해보험,1
손해보험,한화손해보험,1
손해보험,DB손해보험,1
손해보험,현대해상,1
손해보험,메리츠화재,1

플라스틱,HDC현대EP,1
플라스틱,코프라,1
플라스틱,코오롱플라스틱,1
태블릿,파트론,1
태블릿,KH바텍,1
태블릿,대덕전자,1
태블릿,코아시아,1
태블릿,일진디스플,1
태블릿,에스맥,1
태블릿,이라이콤,1
태블릿,인터플렉스,1

게임,아프리카TV,1
게임,NAVER,1
게임,컴투스,1
게임,조이시티,1
게임,게임빌,1
게임,카카오,1
게임,위메이드,1
게임,네오위즈,1

모바일,아프리카TV,1
모바일,NAVER,1
모바일,컴투스,1
모바일,조이시티,1
모바일,게임빌,1
모바일,카카오,1
모바일,위메이드,1
모바일,네오위즈,1

조선,삼성중공업,1
조선,대우조선해양,1
조선,HSD엔진,1
조선,현대중공업,1

해양플랜트,삼성중공업,1
해양플랜트,대우조선해양,1
해양플랜트,HSD엔진,1
해양플랜트,현대중공업,1

태양광,대주전자재료,1
태양광,주성엔지니어링,1
태양광,티씨케이,1
태양광,에스에프씨,1
태양광,일진파워,1
태양광,SKC,1

보험,동양생명,1
보험,삼성생명,1
보험,한화생명,1

생명보험,동양생명,1
생명보험,삼성생명,1
생명보험,한화생명,1

여행,레드캡투어,1
여행,참좋은여행,1
여행,세중,1
여행,하나투어,1
여행,모두투어,1
조선,동성화인텍,0.5
조선,한국카본,0.5
LNG,동성화인텍,1
LNG,한국카본,1

빙과,롯데푸드,1
빙과,롯데지주,1
빙과,빙그레,1
아이스크림,롯데푸드,1
아이스크림,롯데지주,1
아이스크림,빙그레,1
태양광,한화케미칼,1
태양광,에스에너지,1
태양광,SDN,1
바이오,셀트리온,1
바이오,이수앱지스,1
바이오,메디톡스,1
바이오,한미약품,1
바이오,에이프로젠제약,1
라면,삼양식품,1
라면,오뚜기,1
라면,농심,1
컴퓨터전화통합,케이티스,1
컴퓨터전화통합,한국코퍼레이션,1
컴퓨터전화통합,효성ITX,1
컴퓨터전화통합,KTcs,1

CTI,케이티스,1
CTI,한국코퍼레이션,1
CTI,효성ITX,1
CTI,KTcs,1
SNS,NAVER,1
SNS,카카오,1
SNS,위메이드,1
LED,LG이노텍,1
LED,한솔테크닉스,1
LED,우리이티아이,1
LED,루미마이크로,1
LED,금호전기,1
LED,우리이앤엘,1
LED,파인넥스,1
LED,루멘스,1
LED,일진디스플,1
LED,서울반도체,1
제지,깨끗한나라,1
제지,페이퍼코리아,1
제지,무림페이퍼,1
제지,국일제지,1
제지,신풍제지,1
제지,한솔홀딩스,1
제지,한국제지,1
식자재,현대그린푸드,1
식자재,롯데푸드,1
식자재,CJ프레시웨이,1
식자재,신세계푸드,1
식자재,대상,1
유통,현대그린푸드,0.3
유통,롯데푸드,0.3
유통,CJ프레시웨이,0.3
유통,신세계푸드,0.3
유통,대상,0.3
슈퍼박테리아,동아쏘시오홀딩스,1
슈퍼박테리아,인트론바이오,1
박테리아,동아쏘시오홀딩스,1
박테리아,인트론바이오,1
건강식품,서흥,1
건강식품,넥스트BT,1
건강식품,쎌바이오텍,1
건강식품,동원F&B,1
건강식품,대상,1
홈쇼핑,GS홈쇼핑,1
홈쇼핑,CJ ENM,1
홈쇼핑,현대홈쇼핑,1
운송,아시아나항공,1
운송,대한항공,1
항공,아시아나항공,1
항공,대한항공,1
태양광,한화케미칼,1
태양광,삼성SDI,1
태양광,웅진에너지,1
태양광,에스에너지,1
태양광,SKC 솔믹스,1
태양광,신성이엔지,1
태양광,오성첨단소재,1

잉곳,한화케미칼,1
잉곳,삼성SDI,1
잉곳,웅진에너지,1
잉곳,에스에너지,1
잉곳,SKC 솔믹스,1
잉곳,신성이엔지,1
잉곳,오성첨단소재,1

웨이퍼,한화케미칼,1
웨이퍼,삼성SDI,1
웨이퍼,웅진에너지,1
웨이퍼,에스에너지,1
웨이퍼,SKC 솔믹스,1
웨이퍼,신성이엔지,1
웨이퍼,오성첨단소재,1

셀,한화케미칼,0.2
셀,삼성SDI,0.2
셀,웅진에너지,0.2
셀,에스에너지,0.2
셀,SKC 솔믹스,0.2
셀,신성이엔지,0.2
셀,오성첨단소재,0.2

모듈,한화케미칼,0.2
모듈,삼성SDI,0.2
모듈,웅진에너지,0.2
모듈,에스에너지,0.2
모듈,SKC 솔믹스,0.2
모듈,신성이엔지,0.2
모듈,오성첨단소재,0.2

부탄가스,대륙제관,1
부탄가스,태양,1
전기자전거,알톤스포츠,1
전기자전거,삼천리자전거,1
바이오,디엔에이링크,0.5
바이오,테라젠이텍스,0.5
바이오,마크로젠,0.5

유전자,디엔에이링크,1
유전자,테라젠이텍스,1
유전자,마크로젠,1

유전체,디엔에이링크,1
유전체,테라젠이텍스,1
유전체,마크로젠,1
신약,씨티씨바이오,1
신약,동아쏘시오홀딩스,1
신약,메디포스트,1
신약,유한양행,1
신약,메디프론,1
신약,바이로메드,1
신약,한미약품,1
신약,메지온,1
신약,녹십자,1
바이오,차바이오텍,1
바이오,메디포스트,1
바이오,파미셀,1
줄기세포,차바이오텍,1
줄기세포,메디포스트,1
줄기세포,파미셀,1
미세먼지,클린앤사이언스,-1
미세먼지,나노,-1
미세먼지,오공,-1
미세먼지,케이엠,-1
미세먼지,웰크론,-1
미세먼지,모나리자,-1
미세먼지,성창오토텍,-1
미세먼지,EMW,-1
미세먼지,KC코트렐,-1
미세먼지,한국테크놀로지,-1
미세먼지,포스코ICT,-1
미세먼지,에코프로,-1
미세먼지,위닉스,-1
미세먼지,코웨이,-1
미세먼지,대유위니아,-1
미세먼지,하츠,-1
미세먼지,안국약품,-1
황사,클린앤사이언스,-1
황사,나노,-1
황사,오공,-1
황사,케이엠,-1
황사,웰크론,-1
황사,모나리자,-1
황사,성창오토텍,-1
황사,EMW,-1
황사,KC코트렐,-1
황사,한국테크놀로지,-1
황사,포스코ICT,-1
황사,에코프로,-1
황사,위닉스,-1
황사,코웨이,-1
황사,대유위니아,-1
황사,하츠,-1
황사,안국약품,-1
